SAMPLEID,PLOTID,geometry,centroid,long,lat
374454317,374454317,"POLYGON ((32.724837432003945 -9.61524747120083, 32.724837432003945 -9.61434775751552, 32.72574414716969 -9.61434775751552, 32.72574414716969 -9.61524747120083, 32.724837432003945 -9.61524747120083))",POINT (32.72529078958681 -9.61479760437886),32.72529078958681,-9.61479760437886
374178769,374178769,"POLYGON ((32.64740099031737 -9.380435284945657, 32.64740099031737 -9.379535571260337, 32.64830708403342 -9.379535571260337, 32.64830708403342 -9.380435284945657, 32.64740099031737 -9.380435284945657))",POINT (32.6478540371754 -9.379985418319773),32.6478540371754,-9.379985418319773
374401839,374401839,"POLYGON ((32.73323337247805 -9.4989416308848, 32.73323337247805 -9.498041917199485, 32.734139777821554 -9.498041917199485, 32.734139777821554 -9.4989416308848, 32.73323337247805 -9.4989416308848))",POINT (32.7336865751498 -9.498491764159521),32.7336865751498,-9.498491764159521
374578999,374578999,"POLYGON ((32.846376027669585 -9.453180295530494, 32.846376027669585 -9.45228058184518, 32.847282312192945 -9.45228058184518, 32.847282312192945 -9.453180295530494, 32.846376027669585 -9.453180295530494))",POINT (32.84682916993126 -9.452730428843532),32.84682916993126,-9.452730428843532
374756148,374756148,"POLYGON ((32.92773160125299 -9.505811769537795, 32.92773160125299 -9.50491205585248, 32.928638024787894 -9.50491205585248, 32.928638024787894 -9.505811769537795, 32.92773160125299 -9.505811769537795))",POINT (32.928184813020444 -9.505361902806797),32.928184813020444,-9.505361902806797
374913619,374913619,"POLYGON ((33.01507535227411 -9.505863172257104, 33.01507535227411 -9.504963458571787, 33.01598177594519 -9.504963458571787, 33.01598177594519 -9.505863172257104, 33.01507535227411 -9.505863172257104))",POINT (33.01552856410965 -9.505413305526073),33.01552856410965,-9.505413305526073
374579006,374579006,"POLYGON ((32.86655126287751 -9.39059736605091, 32.86655126287751 -9.389697652365593, 32.86745738315571 -9.389697652365593, 32.86745738315571 -9.39059736605091, 32.86655126287751 -9.39059736605091))",POINT (32.8670043230166 -9.390147499416509),32.8670043230166,-9.390147499416509
377609820,377609820,"POLYGON ((32.99322797695677 -13.962128051279665, 32.99322797695677 -13.961228337594461, 32.99414916995479 -13.961228337594461, 32.99414916995479 -13.962128051279665, 32.99322797695677 -13.962128051279665))",POINT (32.99368857345578 -13.961678181484894),32.99368857345578,-13.961678181484894
377419550,377419550,"POLYGON ((32.91204486690927 -13.895700454915453, 32.91204486690927 -13.894800741230247, 32.91296579507558 -13.894800741230247, 32.91296579507558 -13.895700454915453, 32.91204486690927 -13.895700454915453))",POINT (32.912505330992424 -13.895250585156095),32.912505330992424,-13.895250585156095
376796342,376796342,"POLYGON ((32.93598038996637 -12.845467390068489, 32.93598038996637 -12.844567676383258, 32.936897314502644 -12.844567676383258, 32.936897314502644 -12.845467390068489, 32.93598038996637 -12.845467390068489))",POINT (32.9364388522345 -12.845017520911915),32.9364388522345,-12.845017520911915
376337170,376337170,"POLYGON ((33.054302455549546 -11.761656612157667, 33.054302455549546 -11.760756898472406, 33.05521560503567 -11.760756898472406, 33.05521560503567 -11.761656612157667, 33.054302455549546 -11.761656612157667))",POINT (33.054759030292615 -11.761206743705745),33.054759030292615,-11.761206743705745
376638889,376638889,"POLYGON ((32.90637973052949 -12.680354138166734, 32.90637973052949 -12.679454424481497, 32.90729605674993 -12.679454424481497, 32.90729605674993 -12.680354138166734, 32.90637973052949 -12.680354138166734))",POINT (32.906837893639704 -12.679904269112175),32.906837893639704,-12.679904269112175
376566832,376566832,"POLYGON ((33.23309317758131 -11.606946534122809, 33.23309317758131 -11.606046820437545, 33.23400581731474 -11.606046820437545, 33.23400581731474 -11.606946534122809, 33.23309317758131 -11.606946534122809))",POINT (33.233549497448024 -11.60649666577815),33.233549497448024,-11.60649666577815
376389690,376389690,"POLYGON ((33.17522926490833 -11.489444127049738, 33.17522926490833 -11.488544413364469, 33.17614152230651 -11.488544413364469, 33.17614152230651 -11.489444127049738, 33.17522926490833 -11.489444127049738))",POINT (33.17568539360742 -11.488994258787637),33.17568539360742,-11.488994258787637
377524511,377524511,"POLYGON ((32.90480438999955 -14.079814438713855, 32.90480438999955 -14.078914725028655, 32.90572605560359 -14.078914725028655, 32.90572605560359 -14.079814438713855, 32.90480438999955 -14.079814438713855))",POINT (32.90526522280156 -14.079364568857107),32.90526522280156,-14.079364568857107
377537637,377537637,"POLYGON ((32.92413350981295 -14.045466336453137, 32.92413350981295 -14.044566622767933, 32.92505503702967 -14.044566622767933, 32.92505503702967 -14.045466336453137, 32.92413350981295 -14.045466336453137))",POINT (32.924594273421306 -14.045016466614374),32.924594273421306,-14.045016466614374
368174397,368174397,"POLYGON ((26.858747200022872 -16.446779203014085, 26.858747200022872 -16.445879489328938, 26.85967931568956 -16.445879489328938, 26.85967931568956 -16.446779203014085, 26.858747200022872 -16.446779203014085))",POINT (26.85921325785621 -16.44632933212926),26.85921325785621,-16.44632933212926
366829311,366829311,"POLYGON ((26.0466184170349 -16.603780282458022, 26.0466184170349 -16.602880568772886, 26.047551290794328 -16.602880568772886, 26.047551290794328 -16.603780282458022, 26.0466184170349 -16.603780282458022))",POINT (26.047084853914612 -16.603330411519774),26.047084853914612,-16.603330411519774
367341027,367341027,"POLYGON ((26.09895826906294 -17.20870599209648, 26.09895826906294 -17.207806278411354, 26.09989414117488 -17.207806278411354, 26.09989414117488 -17.20870599209648, 26.09895826906294 -17.20870599209648))",POINT (26.099426205118906 -17.208256120969587),26.099426205118906,-17.208256120969587
367039213,367039213,"POLYGON ((25.953605235238975 -17.148115163285894, 25.953605235238975 -17.147215449600775, 25.954540801456535 -17.147215449600775, 25.954540801456535 -17.148115163285894, 25.953605235238975 -17.148115163285894))",POINT (25.954073018347756 -17.147665292176654),25.954073018347756,-17.147665292176654
367190089,367190089,"POLYGON ((25.913175609470688 -17.466666867902916, 25.913175609470688 -17.465767154217797, 25.914112797888404 -17.465767154217797, 25.914112797888404 -17.466666867902916, 25.913175609470688 -17.466666867902916))",POINT (25.913644203679542 -17.466216996703835),25.913644203679542,-17.466216996703835
368469599,368469599,"POLYGON ((26.824009974614782 -16.967162149031736, 26.824009974614782 -16.96626243534661, 26.824944634692958 -16.96626243534661, 26.824944634692958 -16.967162149031736, 26.824009974614782 -16.967162149031736))",POINT (26.824477304653872 -16.9667122779769),26.824477304653872,-16.9667122779769
369315979,369315979,"POLYGON ((27.1943513631296 -17.231168528812297, 27.1943513631296 -17.230268815127175, 27.195287348961077 -17.230268815127175, 27.195287348961077 -17.231168528812297, 27.1943513631296 -17.231168528812297))",POINT (27.194819356045336 -17.230718657678914),27.194819356045336,-17.230718657678914
369617786,369617786,"POLYGON ((27.31819648788938 -17.3459329566412, 27.31819648788938 -17.345033242956077, 27.319133057409932 -17.345033242956077, 27.319133057409932 -17.3459329566412, 27.31819648788938 -17.3459329566412))",POINT (27.31866477264965 -17.345483085475284),27.31866477264965,-17.345483085475284
369788393,369788393,"POLYGON ((27.457445743808975 -17.23270624661113, 27.457445743808975 -17.231806532926008, 27.458381737431615 -17.231806532926008, 27.458381737431615 -17.23270624661113, 27.457445743808975 -17.23270624661113))",POINT (27.457913740620295 -17.23225637547731),27.457913740620295,-17.23225637547731
369525963,369525963,"POLYGON ((27.391448442874395 -17.02498174964276, 27.391448442874395 -17.02408203595763, 27.392383391285115 -17.02408203595763, 27.392383391285115 -17.02498174964276, 27.391448442874395 -17.02498174964276))",POINT (27.391915917079753 -17.024531878570265),27.391915917079753,-17.024531878570265
370254309,370254309,"POLYGON ((27.941425559040695 -16.649788421520945, 27.941425559040695 -16.648888707835813, 27.942358656515896 -16.648888707835813, 27.942358656515896 -16.649788421520945, 27.941425559040695 -16.649788421520945))",POINT (27.941892107778298 -16.649338550567375),27.941892107778298,-16.649338550567375
370582423,370582423,"POLYGON ((28.294194547848605 -16.20043333366288, 28.294194547848605 -16.199533619977736, 28.29512549056696 -16.199533619977736, 28.29512549056696 -16.20043333366288, 28.294194547848605 -16.20043333366288))",POINT (28.29466001920778 -16.199983462865582),28.29466001920778,-16.199983462865582
363135288,363135288,"POLYGON ((23.95570447112547 -16.643521468123446, 23.95570447112547 -16.64262175443831, 23.95663753808573 -16.64262175443831, 23.95663753808573 -16.643521468123446, 23.95570447112547 -16.643521468123446))",POINT (23.9561710046056 -16.643071597171964),23.9561710046056,-16.643071597171964
363246820,363246820,"POLYGON ((23.983717868041133 -16.734211876602345, 23.983717868041133 -16.733312162917212, 23.984651377872996 -16.733312162917212, 23.984651377872996 -16.734211876602345, 23.983717868041133 -16.734211876602345))",POINT (23.984184622957066 -16.733762005621102),23.984184622957066,-16.733762005621102
363476444,363476444,"POLYGON ((24.037081169822375 -16.93080137934248, 24.037081169822375 -16.929901665657354, 24.03801564915643 -16.929901665657354, 24.03801564915643 -16.93080137934248, 24.037081169822375 -16.93080137934248))",POINT (24.037548409489403 -16.930351508298873),24.037548409489403,-16.930351508298873
365293878,365293878,"POLYGON ((24.880174909202665 -17.388627727491635, 24.880174909202665 -17.387728013806516, 24.88111169701316 -17.387728013806516, 24.88111169701316 -17.388627727491635, 24.880174909202665 -17.388627727491635))",POINT (24.880643303107913 -17.388177856313852),24.880643303107913,-17.388177856313852
366002594,366002594,"POLYGON ((25.611935638828555 -16.529332017645334, 25.611935638828555 -16.528432303960194, 25.612868152081774 -16.528432303960194, 25.612868152081774 -16.529332017645334, 25.611935638828555 -16.529332017645334))",POINT (25.61240189545516 -16.528882146732187),25.61240189545516,-16.528882146732187
365143065,365143065,"POLYGON ((25.13833252574539 -16.506538930477475, 25.13833252574539 -16.505639216792336, 25.1392649289964 -16.505639216792336, 25.1392649289964 -16.506538930477475, 25.13833252574539 -16.506538930477475))",POINT (25.138798727370894 -16.506089059572105),25.138798727370894,-16.506089059572105
364768997,364768997,"POLYGON ((24.670372387449305 -17.172201402155814, 24.670372387449305 -17.17130168847069, 24.67130807511762 -17.17130168847069, 24.67130807511762 -17.172201402155814, 24.670372387449305 -17.172201402155814))",POINT (24.670840231283464 -17.171751531039543),24.670840231283464,-17.171751531039543
364270362,364270362,"POLYGON ((24.479378064818313 -16.94313263542836, 24.479378064818313 -16.942232921743226, 24.480312605399245 -16.942232921743226, 24.480312605399245 -16.94313263542836, 24.479378064818313 -16.94313263542836))",POINT (24.479845335108777 -16.94268276438092),24.479845335108777,-16.94268276438092
363640526,363640526,"POLYGON ((24.300026529026105 -16.48830965191665, 24.300026529026105 -16.48740993823151, 24.300958844425256 -16.48740993823151, 24.300958844425256 -16.48830965191665, 24.300026529026105 -16.48830965191665))",POINT (24.300492686725683 -16.4878597810175),24.300492686725683,-16.4878597810175
363771778,363771778,"POLYGON ((24.463631373468022 -16.252407154081215, 24.463631373468022 -16.25150744039607, 24.464562561975708 -16.25150744039607, 24.464562561975708 -16.252407154081215, 24.463631373468022 -16.252407154081215))",POINT (24.46409696772187 -16.25195728326505),24.46409696772187,-16.25195728326505
363673367,363673367,"POLYGON ((24.437877070653343 -16.17375355786592, 24.437877070653343 -16.172853844180768, 24.43880788754825 -16.172853844180768, 24.43880788754825 -16.17375355786592, 24.437877070653343 -16.17375355786592))",POINT (24.438342479100793 -16.173303687078352),24.438342479100793,-16.173303687078352
363378112,363378112,"POLYGON ((24.28531549956117 -16.136744444745016, 24.28531549956117 -16.135844731059862, 24.286246142309185 -16.135844731059862, 24.286246142309185 -16.136744444745016, 24.28531549956117 -16.136744444745016))",POINT (24.285780820935177 -16.136294573971067),24.285780820935177,-16.136294573971067
363364994,363364994,"POLYGON ((24.292485087385735 -16.097992280353683, 24.292485087385735 -16.097092566668532, 24.29341554827072 -16.097092566668532, 24.29341554827072 -16.097992280353683, 24.292485087385735 -16.097992280353683))",POINT (24.292950317828222 -16.09754240959408),24.292950317828222,-16.09754240959408
363745547,363745547,"POLYGON ((24.495199978938743 -16.129559419299703, 24.495199978938743 -16.128659705614552, 24.49613058793008 -16.128659705614552, 24.49613058793008 -16.129559419299703, 24.495199978938743 -16.129559419299703))",POINT (24.495665283434413 -16.129109548528394),24.495665283434413,-16.129109548528394
364375433,364375433,"POLYGON ((24.84986023988289 -16.129740172589052, 24.84986023988289 -16.128840458903905, 24.850790849723232 -16.128840458903905, 24.850790849723232 -16.129740172589052, 24.84986023988289 -16.129740172589052))",POINT (24.850325544803056 -16.129290301817672),24.850325544803056,-16.129290301817672
364250745,364250745,"POLYGON ((24.701830129115315 -16.33556934585805, 24.701830129115315 -16.334669632172908, 24.702761712770467 -16.334669632172908, 24.702761712770467 -16.33556934585805, 24.701830129115315 -16.33556934585805))",POINT (24.70229592094289 -16.335119475012167),24.70229592094289,-16.335119475012167
364513192,364513192,"POLYGON ((24.829343645374106 -16.388558944908354, 24.829343645374106 -16.387659231223214, 24.830275482010066 -16.387659231223214, 24.830275482010066 -16.388558944908354, 24.829343645374106 -16.388558944908354))",POINT (24.829809563692077 -16.388109074043804),24.829809563692077,-16.388109074043804
364926551,364926551,"POLYGON ((25.048966197229046 -16.42202071626708, 25.048966197229046 -16.42112100258194, 25.049898194098354 -16.42112100258194, 25.049898194098354 -16.42202071626708, 25.048966197229046 -16.42202071626708))",POINT (25.049432195663698 -16.421570845390814),25.049432195663698,-16.421570845390814
364834703,364834703,"POLYGON ((25.03547390883775 -16.321831776772633, 25.03547390883775 -16.32093206308749, 25.036405427060018 -16.32093206308749, 25.036405427060018 -16.321831776772633, 25.03547390883775 -16.321831776772633))",POINT (25.03593966794888 -16.3213819059316),25.03593966794888,-16.3213819059316
364637871,364637871,"POLYGON ((24.950157329922764 -16.25501156768522, 24.950157329922764 -16.25411185400007, 24.95108853077056 -16.25411185400007, 24.95108853077056 -16.25501156768522, 24.950157329922764 -16.25501156768522))",POINT (24.95062293034666 -16.254561696868105),24.95062293034666,-16.254561696868105
